"352","2","Raspberry_Pi_3","2017-07-03 08:05:06","28.02","19","0.54","1.89","0.37","4.06282","off"
"353","2","Raspberry_Pi_3","2017-07-03 08:15:06","28.02","19","0.38","0.38","0.38","2.43441","off"
"354","2","Raspberry_Pi_3","2017-07-03 08:20:06","28.02","19","0.37","0.37","0.37","2.41673","off"
"355","2","Raspberry_Pi_3","2017-07-03 08:25:06","29.02","18","0.38","0.38","0.38","2.43441","off"
"356","2","Raspberry_Pi_3","2017-07-03 08:30:06","28.09","19","0.51","1.89","0.38","4.06354","off"
"357","2","Raspberry_Pi_3","2017-07-03 08:35:06","28.02","19","0.52","1.91","0.38","4.07704","off"
"358","2","Raspberry_Pi_3","2017-07-03 08:40:05","28.02","19","0.55","1.89","0.38","4.06354","off"
"359","2","Raspberry_Pi_3","2017-07-03 08:45:06","28.02","19","0.55","1.88","0.38","4.05675","off"
"360","2","Raspberry_Pi_3","2017-07-03 08:50:06","28.02","19","1.89","0.38","0.38","2.43441","off"
"361","2","Raspberry_Pi_3","2017-07-03 08:55:06","28","19","1.89","0.38","0.39","2.45199","off"
"362","2","Raspberry_Pi_3","2017-07-03 09:00:06","30.02","23","0.38","0.38","0.38","2.43441","off"
"363","2","Raspberry_Pi_3","2017-07-03 09:05:06","28.02","19","0.55","1.87","0.38","4.04991","off"
"364","2","Raspberry_Pi_3","2017-07-03 09:10:06","28.02","19","0.38","0.38","0.38","2.43441","off"
"365","2","Raspberry_Pi_3","2017-07-03 09:15:05","28.02","19","0.52","1.87","0.38","4.04991","off"
"366","2","Raspberry_Pi_3","2017-07-03 09:20:06","28.02","20","0.52","1.88","0.39","4.05749","off"
"367","2","Raspberry_Pi_3","2017-07-03 09:25:06","28.02","19","0.52","1.87","0.38","4.04991","off"
"368","2","Raspberry_Pi_3","2017-07-03 09:30:06","28.02","19","1.88","0.38","0.39","2.45199","off"
"369","2","Raspberry_Pi_3","2017-07-03 09:35:06","28.02","19","0.55","1.87","0.39","4.05065","off"
"370","2","Raspberry_Pi_3","2017-07-03 09:40:06","28.02","19","0.52","1.87","0.39","4.05065","off"
"371","2","Raspberry_Pi_3","2017-07-03 09:45:05","28.02","19","0.39","0.39","0.39","2.45199","off"
"372","2","Raspberry_Pi_3","2017-07-03 09:50:06","28.02","19","0.53","1.88","0.39","4.05749","off"
"373","2","Raspberry_Pi_3","2017-07-03 09:55:06","28.02","22","0.53","1.88","0.39","4.05749","off"
"374","2","Raspberry_Pi_3","2017-07-03 10:00:06","28.02","19","0.51","1.88","0.39","4.05749","off"
"375","2","Raspberry_Pi_3","2017-07-03 10:05:06","28.02","19","1.88","0.39","0.39","2.45199","off"
"376","2","Raspberry_Pi_3","2017-07-03 10:10:06","28.02","19","0.48","1.89","0.39","4.06429","off"
"377","2","Raspberry_Pi_3","2017-07-03 10:15:06","28.02","19","0.48","1.88","0.33","4.05332","off"
"378","2","Raspberry_Pi_3","2017-07-03 10:20:06","28.02","19","1.87","0.39","0.39","2.45199","off"
"379","2","Raspberry_Pi_3","2017-07-03 10:25:06","28.12","19","7.61","7.61","7.61","5","off"
"380","2","Raspberry_Pi_3","2017-07-03 10:30:06","27.02","19","0.38","0.38","0.38","2.43441","off"
"381","2","Raspberry_Pi_3","2017-07-03 10:35:06","26.02","20","7.6","1.88","0.38","4.05675","off"
"382","2","Raspberry_Pi_3","2017-07-03 10:40:06","25.02","9","7.59","1.89","0.38","4.06354","off"
"383","2","Raspberry_Pi_3","2017-07-03 10:45:06","25.12","9","7.59","1.9","0.4","4.07181","off"
"384","2","Raspberry_Pi_3","2017-07-03 10:50:05","25.02","9","7.58","1.9","0.39","4.07105","off"
"385","2","Raspberry_Pi_3","2017-07-03 10:55:06","24.02","10","0.39","0.39","0.39","2.45199","off"
"386","2","Raspberry_Pi_3","2017-07-03 11:00:06","26.02","20","0.39","0.39","0.39","2.45199","off"
